begin	end	entityId	entityKind
58	70	e_n3_9_0	LOC
157	167	e_n3_9_1	ORG
292	297	e_n3_9_2	LOC
298	305	e_n3_9_3	PER
514	521	e_n3_9_4	PER
598	608	e_n3_9_5	ORG
614	622	e_n3_9_6	PER
626	631	e_n3_9_7	PER
679	684	e_n3_9_8	ORG
706	716	e_n3_9_9	PER
759	766	e_n3_9_10	PER
792	802	e_n3_9_11	PER
826	844	e_n3_9_12	ORG
846	851	e_n3_9_13	PER
937	949	e_n3_9_14	PER
951	959	e_n3_9_15	PER
969	977	e_n3_9_16	PER
1102	1108	e_n3_9_17	PER
1153	1162	e_n3_9_18	PER
1166	1177	e_n3_9_19	PER
1203	1217	e_n3_9_20	ORG
1244	1254	e_n3_9_21	SHP
1291	1295	e_n3_9_22	LOC
1300	1309	e_n3_9_23	LOC
1349	1358	e_n3_9_24	LOC
1409	1418	e_n3_9_25	LOC
1464	1474	e_n3_9_26	SHP
1484	1488	e_n3_9_27	LOC
1515	1523	e_n3_9_28	SHP
1591	1598	e_n3_9_29	LOC
1604	1609	e_n3_9_30	LOC
1661	1668	e_n3_9_31	SHP
1686	1690	e_n3_9_32	LOC
1696	1703	e_n3_9_33	LOC
1714	1718	e_n3_9_34	LOC
1812	1819	e_n3_9_35	LOCderiv
1830	1834	e_n3_9_36	LOC
1858	1864	e_n3_9_37	LOC
1883	1888	e_n3_9_38	LOC
1894	1901	e_n3_9_39	LOC
1916	1921	e_n3_9_40	SHP
1925	1929	e_n3_9_41	LOC
2012	2019	e_n3_9_42	SHP
2029	2037	e_n3_9_43	LOC
2041	2046	e_n3_9_44	LOC
2129	2144	e_n3_9_45	PER
2149	2157	e_n3_9_46	LOC
2225	2233	e_n3_9_47	LOC
2318	2325	e_n3_9_48	LOCderiv
2362	2367	e_n3_9_49	LOC
2453	2461	e_n3_9_50	PER
2474	2478	e_n3_9_51	LOC
2516	2521	e_n3_9_52	LOC
2643	2651	e_n3_9_53	LOC
2687	2704	e_n3_9_54	ORGpart
2744	2752	e_n3_9_55	SHP
2758	2761	e_n3_9_56	SHP
2790	2805	e_n3_9_57	LOC
2831	2836	e_n3_9_58	LOC
2860	2867	e_n3_9_59	LOCderiv
2911	2919	e_n3_9_60	LOCderiv
2930	2935	e_n3_9_61	LOC
2963	2974	e_n3_9_62	LOCderiv
3263	3269	e_n3_9_63	LOC
3270	3284	e_n3_9_64	ORGpart
3456	3461	e_n3_9_65	LOC
3533	3538	e_n3_9_66	LOC
3664	3671	e_n3_9_67	LOC
3675	3682	e_n3_9_68	LOC
3832	3837	e_n3_9_69	PER
3921	3928	e_n3_9_70	PER
3950	3957	e_n3_9_71	PER
4002	4009	e_n3_9_72	PER
4056	4063	e_n3_9_73	LOC
4198	4203	e_n3_9_74	LOC
4242	4249	e_n3_9_75	PER
4266	4273	e_n3_9_76	LOC
4280	4287	e_n3_9_77	LOC
4354	4361	e_n3_9_78	PER
4372	4377	e_n3_9_79	PER
4435	4442	e_n3_9_80	PER
4806	4813	e_n3_9_81	PER
4866	4873	e_n3_9_82	LOC
4904	4910	e_n3_9_83	LOC
4942	4952	e_n3_9_84	ORG
4986	4993	e_n3_9_85	LOC
5037	5049	e_n3_9_86	LOCderiv
5066	5073	e_n3_9_87	LOC
5087	5099	e_n3_9_88	PER
5164	5170	e_n3_9_89	LOC
5190	5197	e_n3_9_90	LOC
5231	5244	e_n3_9_91	PER
5359	5364	e_n3_9_92	PER
5467	5472	e_n3_9_93	PER
5549	5557	e_n3_9_94	LOCderiv
5613	5632	e_n3_9_95	ORGpart
5674	5682	e_n3_9_96	LOCderiv
5699	5705	e_n3_9_97	PER
5707	5712	e_n3_9_98	PER
5716	5721	e_n3_9_99	PER
5805	5812	e_n3_9_100	LOC
6056	6063	e_n3_9_101	LOC
6143	6162	e_n3_9_102	PER
6176	6183	e_n3_9_103	PER
6185	6197	e_n3_9_104	PER
6221	6238	e_n3_9_105	PER
6331	6337	e_n3_9_106	LOC
6347	6356	e_n3_9_107	SHP
6489	6495	e_n3_9_108	LOC
6534	6539	e_n3_9_109	PER
6551	6556	e_n3_9_110	LOC
6587	6597	e_n3_9_111	LOCderiv
6602	6607	e_n3_9_112	LOC
6635	6643	e_n3_9_113	LOCderiv
6647	6652	e_n3_9_114	LOC
6720	6725	e_n3_9_115	LOC
6766	6771	e_n3_9_116	LOC
6842	6851	e_n3_9_117	SHP
6860	6865	e_n3_9_118	PER
6931	6948	e_n3_9_119	LOCpart
6983	6988	e_n3_9_120	LOC
7057	7062	e_n3_9_121	PER
7306	7314	e_n3_9_122	LOCderiv
7335	7345	e_n3_9_123	LOCderiv
7357	7365	e_n3_9_124	LOCderiv
7401	7409	e_n3_9_125	PER
7426	7434	e_n3_9_126	LOC
7501	7509	e_n3_9_127	LOC
7536	7544	e_n3_9_128	PER
7674	7684	e_n3_9_129	LOCderiv
7718	7725	e_n3_9_130	PER
7730	7738	e_n3_9_131	SHP
7748	7758	e_n3_9_132	LOC
7815	7823	e_n3_9_133	LOC
7886	7896	e_n3_9_134	LOC
8178	8187	e_n3_9_135	LOCderiv
8224	8235	e_n3_9_136	LOC
8343	8351	e_n3_9_137	LOC
8443	8452	e_n3_9_138	SHP
8472	8477	e_n3_9_139	LOC
8496	8508	e_n3_9_140	SHP
8518	8529	e_n3_9_141	LOC
8535	8541	e_n3_9_142	LOC
8658	8663	e_n3_9_143	LOC
8699	8709	e_n3_9_144	LOC
8803	8810	e_n3_9_145	LOC
8832	8844	e_n3_9_146	PER
8854	8868	e_n3_9_147	PER
8888	8895	e_n3_9_148	LOC
8935	8944	e_n3_9_149	ORG
9005	9013	e_n3_9_150	LOC
9069	9076	e_n3_9_151	LOC
9087	9104	e_n3_9_152	PER
9129	9139	e_n3_9_153	LOC
9145	9152	e_n3_9_154	LOC
9172	9181	e_n3_9_155	LOC
9205	9210	e_n3_9_156	LOC
9229	9234	e_n3_9_157	LOC
9250	9257	e_n3_9_158	LOC
9273	9281	e_n3_9_159	LOC
9321	9328	e_n3_9_160	LOC
9343	9349	e_n3_9_161	LOC
9366	9379	e_n3_9_162	PER
9434	9452	e_n3_9_163	ORGpart
9498	9507	e_n3_9_164	ORG
9974	9982	e_n3_9_165	LOC
10074	10083	e_n3_9_166	PER
10123	10130	e_n3_9_167	PER
10142	10148	e_n3_9_168	PER
10152	10159	e_n3_9_169	LOC
10204	10211	e_n3_9_170	PER
10253	10260	e_n3_9_171	LOC
10285	10291	e_n3_9_172	LOC
10344	10364	e_n3_9_173	ORG
10368	10375	e_n3_9_174	LOC
10401	10412	e_n3_9_175	LOCderiv
10470	10476	e_n3_9_176	LOC
10483	10495	e_n3_9_177	LOC
10557	10564	e_n3_9_178	LOC
10617	10629	e_n3_9_179	LOC
10708	10715	e_n3_9_180	LOC
10724	10733	e_n3_9_181	LOCderiv
10776	10789	e_n3_9_182	PER
10822	10828	e_n3_9_183	LOC
10886	10896	e_n3_9_184	PER
10947	10963	e_n3_9_185	PER
10965	10974	e_n3_9_186	PER
11284	11290	e_n3_9_187	ORG
11370	11373	e_n3_9_188	PER
11377	11391	e_n3_9_189	PER
11418	11423	e_n3_9_190	LOC
11475	11484	e_n3_9_191	PER
11548	11555	e_n3_9_192	LOC
11562	11569	e_n3_9_193	PER
11627	11643	e_n3_9_194	PER
11857	11863	e_n3_9_195	LOC
12136	12143	e_n3_9_196	LOC
12158	12165	e_n3_9_197	LOC
12355	12360	e_n3_9_198	ORG
12586	12597	e_n3_9_199	LOC
12638	12643	e_n3_9_200	LOC
12663	12667	e_n3_9_201	LOC
12734	12741	e_n3_9_202	LOC
13110	13120	e_n3_9_203	LOC
13192	13197	e_n3_9_204	LOC
13436	13456	e_n3_9_205	PER
13493	13502	e_n3_9_206	LOCderiv
13603	13611	e_n3_9_207	LOCderiv
13680	13686	e_n3_9_208	LOC
13808	13812	e_n3_9_209	PER
13814	13821	e_n3_9_210	LOCderiv
13833	13845	e_n3_9_211	LOCderiv
13856	13862	e_n3_9_212	LOC
13939	13946	e_n3_9_213	LOC
14029	14040	e_n3_9_214	PER
14144	14150	e_n3_9_215	LOC
14190	14201	e_n3_9_216	LOCderiv
14205	14215	e_n3_9_217	LOCderiv
14262	14269	e_n3_9_218	LOC
14283	14294	e_n3_9_219	LOCderiv
14298	14308	e_n3_9_220	LOCderiv
14372	14387	e_n3_9_221	PER
14394	14401	e_n3_9_222	PER
14441	14457	e_n3_9_223	SHP
14721	14730	e_n3_9_224	LOCderiv
14805	14811	e_n3_9_225	LOCderiv
14876	14883	e_n3_9_226	LOC
14969	14977	e_n3_9_227	PER
15036	15042	e_n3_9_228	LOC
15050	15058	e_n3_9_229	LOC
15070	15075	e_n3_9_230	SHP
