begin	end	entityId	entityKind
4	18	e_t9_15_0	PER
20	38	e_t9_15_1	PER
40	53	e_t9_15_2	PER
55	82	e_t9_15_3	PER
84	100	e_t9_15_4	PER
124	159	e_t9_15_5	PER
161	177	e_t9_15_6	PER
179	197	e_t9_15_7	PER
199	213	e_t9_15_8	PER
215	238	e_t9_15_9	PER
242	260	e_t9_15_10	PER
262	269	e_t9_15_11	LOC
287	294	e_t9_15_12	LOC
296	301	e_t9_15_13	LOC
303	310	e_t9_15_14	LOC
312	320	e_t9_15_15	LOC
422	431	e_t9_15_16	LOC
578	593	e_t9_15_17	LOC
738	746	e_t9_15_18	PER
754	762	e_t9_15_19	LOCderiv
1021	1028	e_t9_15_20	LOCderiv
1062	1071	e_t9_15_21	ORG
1140	1145	e_t9_15_22	PER
1154	1160	e_t9_15_23	PER
1266	1273	e_t9_15_24	LOCderiv
1342	1349	e_t9_15_25	LOC
1591	1597	e_t9_15_26	LOCderiv
1667	1674	e_t9_15_27	LOCderiv
1691	1698	e_t9_15_28	LOCderiv
1708	1720	e_t9_15_29	PER
2206	2211	e_t9_15_30	LOC
2317	2326	e_t9_15_31	ORG
2346	2355	e_t9_15_32	LOCderiv
2823	2831	e_t9_15_33	LOCderiv
2886	2895	e_t9_15_34	ORG
3047	3065	e_t9_15_35	LOC
3067	3075	e_t9_15_36	LOC
3095	3105	e_t9_15_37	LOC
3341	3350	e_t9_15_38	ORG
3547	3557	e_t9_15_39	ORG
3908	3914	e_t9_15_40	LOC
3923	3931	e_t9_15_41	SHP
4051	4063	e_t9_15_42	SHP
4193	4200	e_t9_15_43	LOCderiv
4244	4250	e_t9_15_44	LOC
4372	4388	e_t9_15_45	LOCderiv
4424	4437	e_t9_15_46	LOCderiv
4663	4671	e_t9_15_47	PER
5184	5195	e_t9_15_48	LOCderiv
5209	5222	e_t9_15_49	LOC
5465	5471	e_t9_15_50	LOC
5948	5955	e_t9_15_51	LOC
5990	5996	e_t9_15_52	LOC
6005	6014	e_t9_15_53	LOCderiv
6059	6068	e_t9_15_54	LOCderiv
6248	6255	e_t9_15_55	LOC
6520	6524	e_t9_15_56	ORG
6592	6603	e_t9_15_57	LOCderiv
7001	7009	e_t9_15_58	LOCderiv
7366	7371	e_t9_15_59	LOC
7552	7560	e_t9_15_60	RELderiv
7588	7600	e_t9_15_61	LOCderiv
7697	7703	e_t9_15_62	RELderiv
7801	7812	e_t9_15_63	PER
7831	7845	e_t9_15_64	PER
7888	7898	e_t9_15_65	PER
7995	8004	e_t9_15_66	LOC
8096	8102	e_t9_15_67	LOC
8172	8186	e_t9_15_68	RELderiv
8332	8340	e_t9_15_69	RELderiv
8510	8527	e_t9_15_70	PER
8579	8588	e_t9_15_71	ORG
8607	8613	e_t9_15_72	RELderiv
8614	8632	e_t9_15_73	PER
8804	8812	e_t9_15_74	LOC
8850	8861	e_t9_15_75	PER
9080	9095	e_t9_15_76	PER
9661	9669	e_t9_15_77	LOCderiv
9705	9714	e_t9_15_78	ORG
9903	9909	e_t9_15_79	LOC
9927	9936	e_t9_15_80	ORG
9982	9987	e_t9_15_81	LOC
10087	10092	e_t9_15_82	LOC
10248	10256	e_t9_15_83	LOCderiv
10260	10267	e_t9_15_84	LOCderiv
10546	10552	e_t9_15_85	LOC
10714	10725	e_t9_15_86	LOCderiv
10834	10840	e_t9_15_87	LOC
11124	11134	e_t9_15_88	LOC
11255	11270	e_t9_15_89	SHP
11447	11455	e_t9_15_90	LOCderiv
11576	11584	e_t9_15_91	LOCderiv
11631	11640	e_t9_15_92	ORG
12227	12245	e_t9_15_93	LOC
12247	12262	e_t9_15_94	LOC
12264	12270	e_t9_15_95	LOC
12447	12457	e_t9_15_96	ORG
12481	12488	e_t9_15_97	LOC
12521	12531	e_t9_15_98	LOCderiv
12640	12649	e_t9_15_99	ORG
12735	12739	e_t9_15_100	LOC
12743	12749	e_t9_15_101	LOC
13251	13260	e_t9_15_102	ORG
13537	13546	e_t9_15_103	LOC
13674	13684	e_t9_15_104	ORG
14241	14250	e_t9_15_105	LOC
14329	14344	e_t9_15_106	SHP
14909	14915	e_t9_15_107	LOC
15040	15044	e_t9_15_108	SHP
15895	15904	e_t9_15_109	LOC
16945	16955	e_t9_15_110	ORG
17613	17622	e_t9_15_111	ORG
19187	19196	e_t9_15_112	ORG
19918	19928	e_t9_15_113	LOC
19937	19945	e_t9_15_114	LOC
19949	19956	e_t9_15_115	LOC
20300	20307	e_t9_15_116	LOCderiv
20686	20695	e_t9_15_117	ORG
21229	21235	e_t9_15_118	LOC
21602	21611	e_t9_15_119	ORG
21860	21867	e_t9_15_120	LOCderiv
21950	21959	e_t9_15_121	LOCderiv
21969	21975	e_t9_15_122	PER
22200	22206	e_t9_15_123	PER
22497	22507	e_t9_15_124	LOC
22811	22818	e_t9_15_125	LOCderiv
23609	23632	e_t9_15_126	PER
23638	23647	e_t9_15_127	LOC
23730	23747	e_t9_15_128	PER
24235	24245	e_t9_15_129	LOCderiv
26740	26745	e_t9_15_130	LOC
27687	27696	e_t9_15_131	LOC
27700	27706	e_t9_15_132	LOC
28279	28290	e_t9_15_133	PER
28294	28304	e_t9_15_134	PER
28485	28494	e_t9_15_135	LOC
29026	29033	e_t9_15_136	LOC
29439	29449	e_t9_15_137	LOC
