begin	end	entityId	entityKind
56	69	e_n6_67_0	LOC
89	96	e_n6_67_1	LOC
118	128	e_n6_67_2	SHP
134	142	e_n6_67_3	LOC
175	186	e_n6_67_4	SHP
190	199	e_n6_67_5	SHP
252	277	e_n6_67_6	PER
288	295	e_n6_67_7	LOC
316	324	e_n6_67_8	LOC
344	363	e_n6_67_9	PER
382	398	e_n6_67_10	PER
412	416	e_n6_67_11	LOC
432	451	e_n6_67_12	PER
490	507	e_n6_67_13	PER
527	533	e_n6_67_14	LOC
555	572	e_n6_67_15	PER
578	587	e_n6_67_16	PER
691	696	e_n6_67_17	LOC
718	726	e_n6_67_18	SHP
728	736	e_n6_67_19	SHP
738	752	e_n6_67_20	SHP
756	770	e_n6_67_21	SHP
787	795	e_n6_67_22	LOC
827	835	e_n6_67_23	SHP
840	844	e_n6_67_24	LOC
869	883	e_n6_67_25	SHP
888	894	e_n6_67_26	LOC
901	907	e_n6_67_27	LOC
927	935	e_n6_67_28	SHP
943	955	e_n6_67_29	SHP
983	1001	e_n6_67_30	PER
1052	1060	e_n6_67_31	LOC
1146	1152	e_n6_67_32	LOC
1180	1186	e_n6_67_33	LOC
1212	1221	e_n6_67_34	LOCderiv
1258	1265	e_n6_67_35	LOC
1299	1308	e_n6_67_36	LOCderiv
1403	1409	e_n6_67_37	LOC
1465	1473	e_n6_67_38	LOCderiv
1545	1553	e_n6_67_39	LOC
1573	1580	e_n6_67_40	LOC
1601	1610	e_n6_67_41	SHP
1619	1627	e_n6_67_42	LOC
1642	1646	e_n6_67_43	LOC
1664	1672	e_n6_67_44	LOC
1746	1756	e_n6_67_45	PER
1825	1843	e_n6_67_46	PER
1998	2011	e_n6_67_47	SHP
2031	2043	e_n6_67_48	LOC
2098	2103	e_n6_67_49	LOC
2168	2174	e_n6_67_50	LOC
2181	2190	e_n6_67_51	LOC
2226	2238	e_n6_67_52	LOC
2458	2466	e_n6_67_53	LOCderiv
2499	2508	e_n6_67_54	LOC
2512	2523	e_n6_67_55	LOC
2550	2559	e_n6_67_56	LOC
2567	2577	e_n6_67_57	LOC
2995	3004	e_n6_67_58	PER
3026	3036	e_n6_67_59	LOC
3038	3051	e_n6_67_60	PER
3063	3070	e_n6_67_61	SHP
3091	3096	e_n6_67_62	LOC
3121	3126	e_n6_67_63	PER
3132	3141	e_n6_67_64	LOC
3152	3163	e_n6_67_65	SHP
3169	3176	e_n6_67_66	LOC
