begin	end	entityId	entityKind
3	28	e_t11_5_0	PER
30	64	e_t11_5_1	PER
66	79	e_t11_5_2	PER
81	98	e_t11_5_3	PER
100	118	e_t11_5_4	PER
120	133	e_t11_5_5	PER
137	165	e_t11_5_6	PER
167	174	e_t11_5_7	LOC
193	200	e_t11_5_8	LOC
226	235	e_t11_5_9	ORG
1148	1156	e_t11_5_10	LOCderiv
1182	1188	e_t11_5_11	LOCderiv
1208	1217	e_t11_5_12	LOCderiv
1370	1377	e_t11_5_13	LOCderiv
2233	2243	e_t11_5_14	ORG
2474	2485	e_t11_5_15	LOCderiv
2490	2498	e_t11_5_16	LOCderiv
2941	2946	e_t11_5_17	LOC
3332	3342	e_t11_5_18	SHP
3763	3770	e_t11_5_19	LOC
3859	3869	e_t11_5_20	LOC
3871	3879	e_t11_5_21	LOC
3883	3889	e_t11_5_22	LOC
3986	3995	e_t11_5_23	LOCderiv
4595	4604	e_t11_5_24	ORG
5160	5169	e_t11_5_25	LOCderiv
5179	5183	e_t11_5_26	PER
5825	5834	e_t11_5_27	ORG
6081	6096	e_t11_5_28	PER
6716	6724	e_t11_5_29	LOC
6743	6751	e_t11_5_30	LOC
6755	6761	e_t11_5_31	LOC
6802	6812	e_t11_5_32	LOC
6814	6819	e_t11_5_33	LOC
6916	6923	e_t11_5_34	LOCderiv
6936	6944	e_t11_5_35	SHP
7129	7138	e_t11_5_36	LOC
7202	7210	e_t11_5_37	LOC
7326	7332	e_t11_5_38	LOC
7367	7377	e_t11_5_39	ORG
7466	7475	e_t11_5_40	LOC
7611	7622	e_t11_5_41	LOCderiv
7642	7650	e_t11_5_42	LOCderiv
7702	7710	e_t11_5_43	LOCderiv
7959	7966	e_t11_5_44	LOCderiv
8056	8066	e_t11_5_45	ORG
8097	8119	e_t11_5_46	PER
8146	8167	e_t11_5_47	PER
8331	8346	e_t11_5_48	RELpart
8356	8366	e_t11_5_49	ORG
8833	8842	e_t11_5_50	ORG
8976	8986	e_t11_5_51	LOC
9169	9177	e_t11_5_52	LOC
9271	9279	e_t11_5_53	LOC
9684	9689	e_t11_5_54	PER
10066	10071	e_t11_5_55	PER
10247	10264	e_t11_5_56	ORG
10314	10319	e_t11_5_57	PER
10331	10337	e_t11_5_58	PER
10906	10923	e_t11_5_59	ORG
11113	11118	e_t11_5_60	PER
11563	11568	e_t11_5_61	PER
11614	11631	e_t11_5_62	ORG
11809	11814	e_t11_5_63	PER
12038	12043	e_t11_5_64	PER
12090	12096	e_t11_5_65	PER
12252	12257	e_t11_5_66	PER
12293	12301	e_t11_5_67	LOC
12623	12633	e_t11_5_68	LOCderiv
13805	13814	e_t11_5_69	ORG
14247	14252	e_t11_5_70	LOC
14254	14257	e_t11_5_71	LOC
14259	14264	e_t11_5_72	LOC
14268	14279	e_t11_5_73	LOC
14563	14573	e_t11_5_74	PER
14583	14593	e_t11_5_75	ORG
14948	14959	e_t11_5_76	LOCderiv
15058	15065	e_t11_5_77	LOCderiv
15137	15142	e_t11_5_78	PER
15204	15211	e_t11_5_79	PER
15239	15242	e_t11_5_80	LOC
15343	15348	e_t11_5_81	LOCderiv
15393	15398	e_t11_5_82	PER
15406	15415	e_t11_5_83	ORG
15476	15485	e_t11_5_84	PER
16025	16030	e_t11_5_85	PER
16113	16122	e_t11_5_86	LOCderiv
16265	16274	e_t11_5_87	LOCderiv
16291	16301	e_t11_5_88	LOCderiv
16423	16428	e_t11_5_89	LOC
16756	16763	e_t11_5_90	LOC
16987	17000	e_t11_5_91	LOCderiv
17130	17137	e_t11_5_92	LOC
17506	17511	e_t11_5_93	PER
17594	17597	e_t11_5_94	LOC
17652	17663	e_t11_5_95	LOCderiv
17713	17716	e_t11_5_96	LOC
17728	17737	e_t11_5_97	ORG
17775	17780	e_t11_5_98	LOC
17803	17814	e_t11_5_99	LOCderiv
18196	18201	e_t11_5_100	PER
18325	18330	e_t11_5_101	LOC
18368	18374	e_t11_5_102	LOC
18407	18414	e_t11_5_103	PER
18417	18423	e_t11_5_104	LOC
18551	18562	e_t11_5_105	PER
18675	18680	e_t11_5_106	LOC
18714	18719	e_t11_5_107	LOC
18775	18786	e_t11_5_108	LOCderiv
18810	18816	e_t11_5_109	PER
18871	18878	e_t11_5_110	LOC
18965	18973	e_t11_5_111	PER
19064	19072	e_t11_5_112	LOC
19076	19084	e_t11_5_113	LOC
19387	19403	e_t11_5_114	SHP
19572	19582	e_t11_5_115	LOCderiv
19586	19597	e_t11_5_116	LOCderiv
19642	19651	e_t11_5_117	LOC
19722	19727	e_t11_5_118	LOC
20133	20142	e_t11_5_119	LOCderiv
20586	20592	e_t11_5_120	LOC
20594	20598	e_t11_5_121	LOC
21320	21328	e_t11_5_122	LOCderiv
21673	21683	e_t11_5_123	SHP
21750	21755	e_t11_5_124	LOC
21999	22009	e_t11_5_125	ORG
22427	22434	e_t11_5_126	LOCderiv
22503	22510	e_t11_5_127	LOCderiv
22547	22552	e_t11_5_128	LOC
23309	23314	e_t11_5_129	LOC
23566	23572	e_t11_5_130	LOCderiv
23957	23962	e_t11_5_131	LOC
24182	24188	e_t11_5_132	LOC
24460	24465	e_t11_5_133	LOC
24555	24568	e_t11_5_134	SHP
24603	24609	e_t11_5_135	SHP
24620	24627	e_t11_5_136	LOC
25799	25804	e_t11_5_137	LOC
26236	26245	e_t11_5_138	LOCderiv
26273	26278	e_t11_5_139	LOC
26282	26288	e_t11_5_140	LOC
26477	26488	e_t11_5_141	LOCderiv
26644	26649	e_t11_5_142	LOC
27078	27083	e_t11_5_143	LOC
27435	27445	e_t11_5_144	LOC
28176	28184	e_t11_5_145	LOCderiv
28315	28324	e_t11_5_146	ORG
28370	28375	e_t11_5_147	LOC
28576	28586	e_t11_5_148	LOCderiv
28832	28840	e_t11_5_149	LOCderiv
28933	28942	e_t11_5_150	ORG
29268	29275	e_t11_5_151	LOCderiv
29630	29639	e_t11_5_152	ORG
29802	29811	e_t11_5_153	ORG
30384	30389	e_t11_5_154	LOC
30670	30677	e_t11_5_155	LOC
30787	30796	e_t11_5_156	SHP
30816	30826	e_t11_5_157	SHP
30881	30887	e_t11_5_158	LOC
31065	31075	e_t11_5_159	ORG
31831	31837	e_t11_5_160	LOC
31841	31849	e_t11_5_161	LOC
31939	31944	e_t11_5_162	RELderiv
31972	31977	e_t11_5_163	LOC
32447	32456	e_t11_5_164	LOC
32547	32553	e_t11_5_165	LOC
32663	32672	e_t11_5_166	ORG
32943	32953	e_t11_5_167	LOCderiv
33007	33016	e_t11_5_168	LOCderiv
33353	33366	e_t11_5_169	LOC
33550	33555	e_t11_5_170	LOC
33957	33966	e_t11_5_171	ORG
34018	34026	e_t11_5_172	LOC
34047	34054	e_t11_5_173	LOC
34132	34138	e_t11_5_174	LOC
34228	34234	e_t11_5_175	RELderiv
34624	34633	e_t11_5_176	LOCderiv
34731	34735	e_t11_5_177	LOCderiv
35212	35216	e_t11_5_178	LOC
35352	35357	e_t11_5_179	LOCderiv
35447	35456	e_t11_5_180	ORG
35618	35626	e_t11_5_181	LOC
35635	35642	e_t11_5_182	LOC
35735	35753	e_t11_5_183	LOC
36064	36073	e_t11_5_184	ORG
36093	36101	e_t11_5_185	LOC
36116	36119	e_t11_5_186	SHP
36156	36167	e_t11_5_187	LOCderiv
36258	36270	e_t11_5_188	LOC
36272	36287	e_t11_5_189	LOC
36291	36301	e_t11_5_190	LOC
36365	36371	e_t11_5_191	LOC
36376	36386	e_t11_5_192	LOC
36467	36488	e_t11_5_193	SHP
36495	36501	e_t11_5_194	SHP
36642	36652	e_t11_5_195	LOC
36689	36695	e_t11_5_196	LOC
38006	38016	e_t11_5_197	LOCderiv
38057	38067	e_t11_5_198	ORG
38621	38633	e_t11_5_199	PER
38637	38647	e_t11_5_200	LOCderiv
38690	38697	e_t11_5_201	LOC
38959	38965	e_t11_5_202	SHP
38969	38978	e_t11_5_203	SHP
39024	39033	e_t11_5_204	LOC
39037	39046	e_t11_5_205	LOC
39222	39230	e_t11_5_206	SHP
39236	39245	e_t11_5_207	LOC
39358	39380	e_t11_5_208	SHP
39386	39392	e_t11_5_209	LOC
39420	39427	e_t11_5_210	SHP
39636	39646	e_t11_5_211	SHP
39703	39712	e_t11_5_212	SHP
39716	39719	e_t11_5_213	SHP
39821	39835	e_t11_5_214	LOC
39852	39868	e_t11_5_215	SHP
39893	39902	e_t11_5_216	SHP
40035	40042	e_t11_5_217	LOC
40102	40109	e_t11_5_218	LOC
40134	40141	e_t11_5_219	LOCderiv
40164	40172	e_t11_5_220	LOCderiv
40337	40343	e_t11_5_221	RELderiv
40350	40360	e_t11_5_222	LOCderiv
40531	40537	e_t11_5_223	RELderiv
41015	41022	e_t11_5_224	LOCderiv
41118	41129	e_t11_5_225	LOCderiv
41200	41207	e_t11_5_226	LOCderiv
41340	41349	e_t11_5_227	ORG
41643	41652	e_t11_5_228	PER
41661	41668	e_t11_5_229	LOC
41739	41748	e_t11_5_230	ORG
42331	42336	e_t11_5_231	LOC
42611	42620	e_t11_5_232	ORG
42952	42961	e_t11_5_233	ORG
43185	43194	e_t11_5_234	ORG
43717	43726	e_t11_5_235	ORG
44121	44130	e_t11_5_236	PER
44198	44207	e_t11_5_237	ORG
44675	44684	e_t11_5_238	LOCderiv
45099	45108	e_t11_5_239	LOCderiv
45188	45195	e_t11_5_240	LOCderiv
45197	45207	e_t11_5_241	LOCderiv
45211	45217	e_t11_5_242	LOCderiv
45362	45369	e_t11_5_243	LOCderiv
45373	45381	e_t11_5_244	LOCderiv
45405	45413	e_t11_5_245	LOCderiv
45427	45434	e_t11_5_246	LOCderiv
45916	45922	e_t11_5_247	LOCderiv
46282	46290	e_t11_5_248	LOCderiv
46308	46317	e_t11_5_249	LOCderiv
46415	46437	e_t11_5_250	SHP
47041	47050	e_t11_5_251	LOC
47485	47494	e_t11_5_252	LOC
47533	47542	e_t11_5_253	LOC
47567	47575	e_t11_5_254	LOCderiv
47585	47604	e_t11_5_255	PER
48150	48155	e_t11_5_256	LOC
48354	48363	e_t11_5_257	LOC
48783	48791	e_t11_5_258	LOC
49063	49072	e_t11_5_259	ORG
49111	49119	e_t11_5_260	LOC
49234	49241	e_t11_5_261	LOC
49294	49305	e_t11_5_262	LOCderiv
49372	49379	e_t11_5_263	LOC
49414	49426	e_t11_5_264	PER
49529	49543	e_t11_5_265	PER
49547	49556	e_t11_5_266	PER
49673	49680	e_t11_5_267	LOC
49682	49687	e_t11_5_268	LOC
