begin	end	entityId	entityKind
6	24	e_t10_15_0	PER
26	44	e_t10_15_1	PER
46	63	e_t10_15_2	PER
65	85	e_t10_15_3	PER
87	122	e_t10_15_4	PER
124	139	e_t10_15_5	PER
141	154	e_t10_15_6	PER
156	180	e_t10_15_7	PER
182	195	e_t10_15_8	PER
197	212	e_t10_15_9	PER
214	233	e_t10_15_10	PER
234	252	e_t10_15_11	PER
254	261	e_t10_15_12	LOC
277	284	e_t10_15_13	LOC
301	308	e_t10_15_14	LOCderiv
353	359	e_t10_15_15	LOC
405	410	e_t10_15_16	LOC
423	432	e_t10_15_17	ORG
458	467	e_t10_15_18	LOCderiv
544	552	e_t10_15_19	LOC
603	608	e_t10_15_20	LOC
648	660	e_t10_15_21	LOCderiv
664	673	e_t10_15_22	LOCderiv
694	699	e_t10_15_23	LOC
703	716	e_t10_15_24	LOC
783	790	e_t10_15_25	LOCderiv
1685	1694	e_t10_15_26	ORG
2514	2524	e_t10_15_27	ORG
2752	2761	e_t10_15_28	LOCderiv
2914	2924	e_t10_15_29	ORG
3298	3308	e_t10_15_30	ORG
3673	3681	e_t10_15_31	LOCderiv
3720	3729	e_t10_15_32	LOCderiv
4289	4296	e_t10_15_33	LOC
4306	4315	e_t10_15_34	PER
4410	4418	e_t10_15_35	PER
4633	4643	e_t10_15_36	LOC
4817	4826	e_t10_15_37	LOCderiv
4998	5006	e_t10_15_38	LOCderiv
5222	5229	e_t10_15_39	PER
5376	5384	e_t10_15_40	LOCderiv
5943	5956	e_t10_15_41	LOCderiv
6463	6472	e_t10_15_42	ORG
6511	6520	e_t10_15_43	LOCderiv
6674	6678	e_t10_15_44	LOC
6835	6845	e_t10_15_45	ORG
7256	7270	e_t10_15_46	LOCderiv
7385	7392	e_t10_15_47	LOC
7404	7413	e_t10_15_48	LOC
7908	7918	e_t10_15_49	ORG
8545	8568	e_t10_15_50	ORG
8976	8984	e_t10_15_51	ORG
9195	9200	e_t10_15_52	LOC
9394	9402	e_t10_15_53	ORG
9792	9799	e_t10_15_54	LOCderiv
9817	9822	e_t10_15_55	SHP
10145	10154	e_t10_15_56	LOCderiv
10224	10229	e_t10_15_57	LOC
10510	10517	e_t10_15_58	LOC
10808	10815	e_t10_15_59	LOC
11327	11332	e_t10_15_60	LOC
11725	11750	e_t10_15_61	PER
11783	11800	e_t10_15_62	ORG
12488	12496	e_t10_15_63	PER
12631	12648	e_t10_15_64	ORG
12980	12988	e_t10_15_65	PER
13136	13153	e_t10_15_66	ORG
13262	13267	e_t10_15_67	LOC
13370	13379	e_t10_15_68	LOCderiv
13742	13749	e_t10_15_69	LOC
13781	13786	e_t10_15_70	LOCderiv
13790	13800	e_t10_15_71	LOCderiv
13813	13825	e_t10_15_72	LOCderiv
13829	13840	e_t10_15_73	LOCderiv
13906	13914	e_t10_15_74	LOC
