begin	end	entityId	entityKind
35	43	e_n5_28_0	SHP
50	57	e_n5_28_1	SHP
63	70	e_n5_28_2	LOC
138	143	e_n5_28_3	PER
162	171	e_n5_28_4	PER
175	182	e_n5_28_5	LOC
196	203	e_n5_28_6	LOC
222	235	e_n5_28_7	PER
256	260	e_n5_28_8	LOC
262	274	e_n5_28_9	PER
341	349	e_n5_28_10	PER
392	404	e_n5_28_11	PER
587	593	e_n5_28_12	ORG
751	758	e_n5_28_13	LOC
896	904	e_n5_28_14	PER
1017	1030	e_n5_28_15	ORG
1096	1101	e_n5_28_16	LOC
1132	1142	e_n5_28_17	ORG
1289	1297	e_n5_28_18	PER
1301	1310	e_n5_28_19	PER
1338	1350	e_n5_28_20	PER
1365	1373	e_n5_28_21	PER
1451	1456	e_n5_28_22	PER
1545	1553	e_n5_28_23	PER
1590	1597	e_n5_28_24	PER
1640	1644	e_n5_28_25	LOC
1927	1934	e_n5_28_26	LOC
2117	2123	e_n5_28_27	ORG
2285	2291	e_n5_28_28	ORG
2312	2322	e_n5_28_29	ORG
2368	2375	e_n5_28_30	LOC
2392	2404	e_n5_28_31	PER
2408	2419	e_n5_28_32	PER
2466	2481	e_n5_28_33	PER
2517	2536	e_n5_28_34	PER
2620	2625	e_n5_28_35	LOC
2818	2823	e_n5_28_36	LOC
2873	2878	e_n5_28_37	LOC
3044	3053	e_n5_28_38	ORG
3110	3115	e_n5_28_39	PER
3214	3219	e_n5_28_40	LOC
3367	3376	e_n5_28_41	LOC
3432	3437	e_n5_28_42	LOC
3743	3750	e_n5_28_43	SHP
3779	3784	e_n5_28_44	LOC
3837	3842	e_n5_28_45	PER
4000	4005	e_n5_28_46	LOC
4042	4047	e_n5_28_47	PER
4107	4114	e_n5_28_48	LOC
4136	4143	e_n5_28_49	PER
4158	4161	e_n5_28_50	LOC
4198	4205	e_n5_28_51	LOC
4236	4241	e_n5_28_52	LOC
4307	4316	e_n5_28_53	SHP
4323	4329	e_n5_28_54	SHP
4414	4421	e_n5_28_55	LOC
4522	4528	e_n5_28_56	ORG
4577	4583	e_n5_28_57	ORG
4821	4830	e_n5_28_58	LOC
4851	4872	e_n5_28_59	PER
4924	4931	e_n5_28_60	LOC
4987	4995	e_n5_28_61	LOC
5029	5035	e_n5_28_62	LOC
5039	5049	e_n5_28_63	LOC
5091	5098	e_n5_28_64	LOC
5143	5163	e_n5_28_65	PER
5266	5274	e_n5_28_66	PER
5278	5294	e_n5_28_67	PER
5404	5412	e_n5_28_68	PER
5445	5452	e_n5_28_69	LOC
5484	5491	e_n5_28_70	LOC
5542	5557	e_n5_28_71	PER
5573	5579	e_n5_28_72	LOC
5681	5687	e_n5_28_73	LOC
5740	5754	e_n5_28_74	LOC
5801	5809	e_n5_28_75	LOC
6074	6082	e_n5_28_76	LOCderiv
6240	6261	e_n5_28_77	PER
6277	6286	e_n5_28_78	LOC
6343	6349	e_n5_28_79	ORG
6379	6385	e_n5_28_80	ORG
6401	6410	e_n5_28_81	SHP
6423	6429	e_n5_28_82	LOC
6457	6465	e_n5_28_83	LOC
6484	6490	e_n5_28_84	PER
6502	6506	e_n5_28_85	PER
6520	6528	e_n5_28_86	SHP
6535	6540	e_n5_28_87	SHP
6599	6607	e_n5_28_88	LOC
6679	6683	e_n5_28_89	PER
6742	6746	e_n5_28_90	PER
6824	6830	e_n5_28_91	ORG
6851	6863	e_n5_28_92	PER
6911	6922	e_n5_28_93	PER
6981	6990	e_n5_28_94	PER
7057	7064	e_n5_28_95	PER
7135	7155	e_n5_28_96	PER
7171	7182	e_n5_28_97	LOC
7196	7203	e_n5_28_98	LOC
7221	7250	e_n5_28_99	PER
7259	7267	e_n5_28_100	PER
7294	7305	e_n5_28_101	PER
7317	7322	e_n5_28_102	PER
7353	7394	e_n5_28_103	PER
7431	7435	e_n5_28_104	PER
7461	7467	e_n5_28_105	LOC
7498	7505	e_n5_28_106	LOC
7536	7540	e_n5_28_107	PER
7555	7562	e_n5_28_108	PER
7596	7610	e_n5_28_109	ORG
7630	7640	e_n5_28_110	LOCderiv
7684	7688	e_n5_28_111	PER
7955	7963	e_n5_28_112	LOC
7996	8002	e_n5_28_113	ORG
8044	8052	e_n5_28_114	LOC
8065	8070	e_n5_28_115	LOC
8084	8090	e_n5_28_116	ORG
8103	8110	e_n5_28_117	LOC
8117	8122	e_n5_28_118	LOC
8167	8173	e_n5_28_119	LOC
8286	8291	e_n5_28_120	LOC
8337	8345	e_n5_28_121	LOC
8464	8473	e_n5_28_122	LOC
8477	8482	e_n5_28_123	LOC
8565	8573	e_n5_28_124	LOC
8604	8611	e_n5_28_125	LOC
8701	8716	e_n5_28_126	PER
8720	8725	e_n5_28_127	LOC
8760	8767	e_n5_28_128	PER
8798	8804	e_n5_28_129	PER
8839	8845	e_n5_28_130	ORG
8902	8907	e_n5_28_131	LOC
8935	8941	e_n5_28_132	LOC
8980	8986	e_n5_28_133	PER
9022	9027	e_n5_28_134	LOC
9126	9132	e_n5_28_135	ORG
9272	9276	e_n5_28_136	LOC
9332	9344	e_n5_28_137	SHP
9374	9379	e_n5_28_138	LOC
9438	9451	e_n5_28_139	SHP
9543	9551	e_n5_28_140	LOC
9556	9561	e_n5_28_141	LOC
9571	9580	e_n5_28_142	LOCderiv
9586	9593	e_n5_28_143	LOCderiv
9646	9653	e_n5_28_144	LOC
9747	9756	e_n5_28_145	LOC
9771	9780	e_n5_28_146	SHP
9890	9896	e_n5_28_147	LOC
9924	9937	e_n5_28_148	PER
9955	9967	e_n5_28_149	PER
10025	10034	e_n5_28_150	LOC
10275	10279	e_n5_28_151	PER
10310	10318	e_n5_28_152	LOCderiv
10350	10356	e_n5_28_153	ORG
10472	10478	e_n5_28_154	ORG
10519	10531	e_n5_28_155	LOCderiv
10535	10546	e_n5_28_156	LOCderiv
10775	10785	e_n5_28_157	ORG
10925	10937	e_n5_28_158	ORG
10943	10961	e_n5_28_159	ORG
11026	11034	e_n5_28_160	SHP
11045	11053	e_n5_28_161	LOC
11068	11075	e_n5_28_162	LOC
11081	11090	e_n5_28_163	LOC
11140	11158	e_n5_28_164	PER
11230	11239	e_n5_28_165	LOC
11245	11252	e_n5_28_166	LOC
11281	11290	e_n5_28_167	LOCpart
11330	11339	e_n5_28_168	LOC
11378	11386	e_n5_28_169	LOCderiv
11465	11473	e_n5_28_170	PER
11628	11632	e_n5_28_171	PER
11655	11661	e_n5_28_172	LOC
11779	11794	e_n5_28_173	LOC
11843	11850	e_n5_28_174	LOCderiv
11965	11971	e_n5_28_175	LOC
11996	12005	e_n5_28_176	LOC
12156	12163	e_n5_28_177	LOCderiv
12189	12195	e_n5_28_178	ORG
12254	12258	e_n5_28_179	LOC
12352	12364	e_n5_28_180	LOC
12467	12471	e_n5_28_181	LOC
12669	12683	e_n5_28_182	PER
12765	12773	e_n5_28_183	LOCderiv
12779	12789	e_n5_28_184	LOC
12793	12802	e_n5_28_185	PER
12850	12860	e_n5_28_186	LOC
12962	12970	e_n5_28_187	LOC
13042	13050	e_n5_28_188	PER
13093	13104	e_n5_28_189	PER
13108	13114	e_n5_28_190	LOC
13251	13259	e_n5_28_191	PER
13331	13346	e_n5_28_192	SHP
13460	13468	e_n5_28_193	LOCderiv
13604	13611	e_n5_28_194	PER
13630	13635	e_n5_28_195	LOC
13663	13670	e_n5_28_196	LOC
13706	13711	e_n5_28_197	LOC
13751	13755	e_n5_28_198	SHP
13761	13767	e_n5_28_199	LOC
13814	13821	e_n5_28_200	LOC
13968	13975	e_n5_28_201	PER
14054	14058	e_n5_28_202	SHP
14125	14131	e_n5_28_203	ORG
14301	14307	e_n5_28_204	LOC
14340	14344	e_n5_28_205	SHP
14662	14668	e_n5_28_206	SHP
14673	14682	e_n5_28_207	LOC
14786	14792	e_n5_28_208	LOC
14874	14878	e_n5_28_209	SHP
14957	14964	e_n5_28_210	LOCderiv
15000	15007	e_n5_28_211	LOC
15009	15026	e_n5_28_212	PER
15042	15047	e_n5_28_213	LOC
15070	15085	e_n5_28_214	SHP
15146	15153	e_n5_28_215	LOC
15493	15498	e_n5_28_216	SHP
15534	15556	e_n5_28_217	PER
15700	15707	e_n5_28_218	LOC
16061	16067	e_n5_28_219	LOCderiv
16098	16101	e_n5_28_220	LOC
16137	16141	e_n5_28_221	PER
16148	16155	e_n5_28_222	LOC
16173	16180	e_n5_28_223	LOC
16322	16329	e_n5_28_224	PER
16381	16387	e_n5_28_225	PER
16449	16455	e_n5_28_226	PER
16508	16515	e_n5_28_227	LOCderiv
16618	16624	e_n5_28_228	LOCderiv
16669	16681	e_n5_28_229	PER
16720	16725	e_n5_28_230	PER
16887	16894	e_n5_28_231	LOC
16977	16984	e_n5_28_232	SHP
17011	17018	e_n5_28_233	PER
17073	17077	e_n5_28_234	PER
17096	17104	e_n5_28_235	LOC
17119	17126	e_n5_28_236	LOC
17147	17153	e_n5_28_237	SHP
17276	17290	e_n5_28_238	PER
17321	17328	e_n5_28_239	LOC
17446	17453	e_n5_28_240	LOC
17464	17471	e_n5_28_241	PER
17500	17512	e_n5_28_242	PER
17517	17523	e_n5_28_243	LOC
17557	17564	e_n5_28_244	LOC
17632	17640	e_n5_28_245	LOC
18039	18047	e_n5_28_246	LOCderiv
18112	18119	e_n5_28_247	PER
18198	18203	e_n5_28_248	LOC
18205	18220	e_n5_28_249	PER
18275	18284	e_n5_28_250	ORG
18372	18380	e_n5_28_251	LOCderiv
18386	18393	e_n5_28_252	PER
18446	18452	e_n5_28_253	ORG
18473	18486	e_n5_28_254	ORG
18697	18705	e_n5_28_255	LOC
18711	18718	e_n5_28_256	PER
18749	18756	e_n5_28_257	LOC
18781	18790	e_n5_28_258	LOC
18810	18816	e_n5_28_259	PER
18866	18875	e_n5_28_260	LOCderiv
18930	18938	e_n5_28_261	LOCderiv
18954	18961	e_n5_28_262	PER
18984	18990	e_n5_28_263	PER
18992	18999	e_n5_28_264	PER
19176	19183	e_n5_28_265	LOCderiv
19184	19196	e_n5_28_266	PER
19204	19211	e_n5_28_267	PER
19235	19246	e_n5_28_268	LOC
19248	19255	e_n5_28_269	PER
19290	19299	e_n5_28_270	PER
19338	19344	e_n5_28_271	LOC
19389	19395	e_n5_28_272	ORG
19471	19484	e_n5_28_273	ORG
19622	19628	e_n5_28_274	ORG
19685	19691	e_n5_28_275	LOCderiv
19907	19915	e_n5_28_276	LOCderiv
19931	19940	e_n5_28_277	PER
19967	19973	e_n5_28_278	PER
19979	19986	e_n5_28_279	LOC
20015	20023	e_n5_28_280	LOC
20027	20033	e_n5_28_281	ORG
20045	20055	e_n5_28_282	LOCderiv
20060	20070	e_n5_28_283	LOCderiv
20077	20087	e_n5_28_284	LOCderiv
20117	20124	e_n5_28_285	LOC
20136	20144	e_n5_28_286	LOC
20168	20175	e_n5_28_287	SHP
20179	20188	e_n5_28_288	SHP
20298	20302	e_n5_28_289	SHP
20374	20378	e_n5_28_290	SHP
20393	20396	e_n5_28_291	SHP
20501	20507	e_n5_28_292	LOC
20581	20589	e_n5_28_293	LOC
20634	20640	e_n5_28_294	LOC
20704	20711	e_n5_28_295	LOC
20749	20755	e_n5_28_296	LOC
20794	20803	e_n5_28_297	PER
20875	20881	e_n5_28_298	LOC
21004	21016	e_n5_28_299	PER
21024	21034	e_n5_28_300	PER
21052	21057	e_n5_28_301	PER
21159	21164	e_n5_28_302	LOC
21245	21255	e_n5_28_303	LOCderiv
21267	21274	e_n5_28_304	LOCderiv
21290	21299	e_n5_28_305	PER
21321	21326	e_n5_28_306	LOC
21430	21437	e_n5_28_307	LOC
21441	21447	e_n5_28_308	LOC
21561	21566	e_n5_28_309	LOC
21660	21666	e_n5_28_310	SHP
21813	21821	e_n5_28_311	LOC
22294	22300	e_n5_28_312	LOC
22330	22338	e_n5_28_313	LOC
22380	22385	e_n5_28_314	LOC
22400	22405	e_n5_28_315	LOC
22520	22526	e_n5_28_316	LOC
22721	22731	e_n5_28_317	LOCderiv
22849	22859	e_n5_28_318	PER
22978	22985	e_n5_28_319	PER
23015	23021	e_n5_28_320	LOCderiv
23022	23028	e_n5_28_321	ORG
23076	23085	e_n5_28_322	LOCderiv
23097	23104	e_n5_28_323	LOCderiv
23181	23190	e_n5_28_324	PER
23230	23236	e_n5_28_325	ORG
23377	23382	e_n5_28_326	LOC
23397	23402	e_n5_28_327	LOC
23520	23525	e_n5_28_328	LOC
23623	23633	e_n5_28_329	LOC
23678	23683	e_n5_28_330	LOC
23836	23844	e_n5_28_331	LOC
23874	23881	e_n5_28_332	LOC
23925	23933	e_n5_28_333	LOC
23937	23947	e_n5_28_334	LOC
23981	23989	e_n5_28_335	LOCderiv
24053	24061	e_n5_28_336	LOC
24065	24075	e_n5_28_337	LOC
24085	24091	e_n5_28_338	LOCderiv
24316	24323	e_n5_28_339	LOC
24410	24417	e_n5_28_340	LOCderiv
24435	24441	e_n5_28_341	LOC
24460	24469	e_n5_28_342	PER
24500	24506	e_n5_28_343	LOCderiv
24531	24540	e_n5_28_344	PER
24662	24669	e_n5_28_345	LOCderiv
24675	24684	e_n5_28_346	LOC
24741	24748	e_n5_28_347	PER
24752	24760	e_n5_28_348	LOC
24771	24779	e_n5_28_349	SHP
24783	24788	e_n5_28_350	SHP
24925	24929	e_n5_28_351	SHP
25111	25117	e_n5_28_352	SHP
25124	25135	e_n5_28_353	SHP
25149	25155	e_n5_28_354	LOC
25166	25175	e_n5_28_355	PER
25203	25212	e_n5_28_356	PER
25332	25335	e_n5_28_357	PER
25376	25388	e_n5_28_358	SHP
25397	25406	e_n5_28_359	SHP
25419	25424	e_n5_28_360	LOC
25657	25665	e_n5_28_361	LOC
25749	25759	e_n5_28_362	LOC
25847	25858	e_n5_28_363	LOC
25862	25868	e_n5_28_364	SHP
25880	25886	e_n5_28_365	SHP
25891	25900	e_n5_28_366	LOC
26255	26265	e_n5_28_367	LOC
26305	26313	e_n5_28_368	LOC
26324	26335	e_n5_28_369	LOC
26399	26415	e_n5_28_370	LOC
26473	26479	e_n5_28_371	LOC
26589	26596	e_n5_28_372	LOC
26731	26737	e_n5_28_373	ORG
26739	26748	e_n5_28_374	LOCderiv
26824	26830	e_n5_28_375	LOC
26859	26868	e_n5_28_376	LOC
27068	27074	e_n5_28_377	LOC
27096	27111	e_n5_28_378	LOC
27361	27365	e_n5_28_379	LOC
27370	27385	e_n5_28_380	LOCpart
27406	27416	e_n5_28_381	LOC
27552	27568	e_n5_28_382	LOC
27609	27615	e_n5_28_383	LOC
27654	27664	e_n5_28_384	LOC
27691	27707	e_n5_28_385	LOC
27776	27784	e_n5_28_386	PER
27984	27987	e_n5_28_387	PER
28043	28054	e_n5_28_388	LOC
