begin	end	entityId	entityKind
4	19	e_t3_9_0	PER
21	36	e_t3_9_1	PER
38	70	e_t3_9_2	PER
72	89	e_t3_9_3	PER
93	111	e_t3_9_4	PER
113	120	e_t3_9_5	LOC
251	264	e_t3_9_6	LOC
489	496	e_t3_9_7	LOC
753	759	e_t3_9_8	ORG
1016	1027	e_t3_9_9	LOCderiv
1028	1046	e_t3_9_10	PER
1067	1074	e_t3_9_11	LOC
1280	1286	e_t3_9_12	ORG
1706	1712	e_t3_9_13	PER
1818	1824	e_t3_9_14	LOC
1912	1919	e_t3_9_15	LOC
1975	1981	e_t3_9_16	ORG
1988	1992	e_t3_9_17	LOC
2036	2043	e_t3_9_18	LOC
2136	2140	e_t3_9_19	LOC
2205	2210	e_t3_9_20	LOC
2246	2250	e_t3_9_21	LOC
2406	2414	e_t3_9_22	LOC
2421	2425	e_t3_9_23	LOC
2638	2647	e_t3_9_24	LOCderiv
2918	2928	e_t3_9_25	LOCderiv
2942	2950	e_t3_9_26	LOCderiv
2959	2970	e_t3_9_27	LOCpart
3055	3065	e_t3_9_28	LOC
3087	3094	e_t3_9_29	LOCderiv
3135	3140	e_t3_9_30	LOC
3156	3164	e_t3_9_31	LOC
3179	3183	e_t3_9_32	LOC
3198	3204	e_t3_9_33	LOC
3219	3225	e_t3_9_34	LOC
3244	3252	e_t3_9_35	LOC
3319	3326	e_t3_9_36	PER
3378	3386	e_t3_9_37	LOC
3794	3801	e_t3_9_38	PER
3815	3821	e_t3_9_39	ORG
3854	3861	e_t3_9_40	LOCderiv
3877	3883	e_t3_9_41	LOC
3906	3915	e_t3_9_42	PER
4010	4015	e_t3_9_43	LOC
4019	4025	e_t3_9_44	LOC
4399	4408	e_t3_9_45	LOCderiv
4573	4579	e_t3_9_46	ORG
4639	4657	e_t3_9_47	LOC
4709	4715	e_t3_9_48	LOC
4849	4853	e_t3_9_49	LOC
4855	4865	e_t3_9_50	LOC
4867	4874	e_t3_9_51	LOC
4876	4881	e_t3_9_52	LOC
4883	4888	e_t3_9_53	LOC
5007	5015	e_t3_9_54	LOCderiv
5080	5086	e_t3_9_55	ORG
5127	5134	e_t3_9_56	PER
5145	5151	e_t3_9_57	LOC
5253	5260	e_t3_9_58	LOCderiv
5415	5423	e_t3_9_59	LOCderiv
5556	5563	e_t3_9_60	LOC
5568	5574	e_t3_9_61	LOC
5610	5616	e_t3_9_62	ORG
5923	5929	e_t3_9_63	LOC
5977	5982	e_t3_9_64	LOC
6144	6150	e_t3_9_65	ORG
6324	6329	e_t3_9_66	LOC
6474	6481	e_t3_9_67	PER
6774	6780	e_t3_9_68	PER
6806	6813	e_t3_9_69	LOCderiv
6925	6933	e_t3_9_70	LOC
6963	6973	e_t3_9_71	LOC
6989	7007	e_t3_9_72	ORG
7011	7017	e_t3_9_73	LOC
7072	7079	e_t3_9_74	PER
7320	7325	e_t3_9_75	LOC
7430	7437	e_t3_9_76	LOC
7697	7704	e_t3_9_77	PER
8391	8403	e_t3_9_78	LOCderiv
8486	8492	e_t3_9_79	ORG
8741	8747	e_t3_9_80	LOC
8893	8899	e_t3_9_81	LOC
9006	9014	e_t3_9_82	LOCderiv
9087	9093	e_t3_9_83	ORG
9136	9141	e_t3_9_84	LOC
9256	9262	e_t3_9_85	LOC
9664	9669	e_t3_9_86	LOC
9832	9842	e_t3_9_87	LOCderiv
9888	9895	e_t3_9_88	LOC
10000	10012	e_t3_9_89	PER
10053	10062	e_t3_9_90	LOCderiv
10066	10074	e_t3_9_91	LOCderiv
10115	10129	e_t3_9_92	PER
10206	10215	e_t3_9_93	LOC
10541	10548	e_t3_9_94	LOCderiv
10628	10636	e_t3_9_95	PER
10710	10719	e_t3_9_96	LOC
10939	10949	e_t3_9_97	LOC
10955	10964	e_t3_9_98	LOCderiv
10991	11008	e_t3_9_99	LOC
11026	11035	e_t3_9_100	LOC
11363	11370	e_t3_9_101	LOC
11573	11579	e_t3_9_102	ORG
11678	11684	e_t3_9_103	ORG
11793	11798	e_t3_9_104	LOC
11819	11827	e_t3_9_105	LOCderiv
12020	12026	e_t3_9_106	ORG
12076	12082	e_t3_9_107	LOC
12178	12183	e_t3_9_108	LOC
12296	12307	e_t3_9_109	LOCderiv
12331	12337	e_t3_9_110	LOC
12499	12507	e_t3_9_111	LOC
12540	12546	e_t3_9_112	LOC
12619	12627	e_t3_9_113	LOCderiv
12945	12951	e_t3_9_114	LOC
13117	13125	e_t3_9_115	LOC
13945	13954	e_t3_9_116	SHP
14965	14979	e_t3_9_117	PER
15139	15147	e_t3_9_118	LOC
15403	15409	e_t3_9_119	PER
15469	15478	e_t3_9_120	SHP
15656	15666	e_t3_9_121	LOCderiv
15788	15797	e_t3_9_122	LOC
15810	15818	e_t3_9_123	LOC
15875	15882	e_t3_9_124	LOCderiv
15909	15919	e_t3_9_125	LOCderiv
15923	15931	e_t3_9_126	LOCderiv
16077	16083	e_t3_9_127	ORG
16190	16198	e_t3_9_128	LOCderiv
16445	16451	e_t3_9_129	LOC
16455	16462	e_t3_9_130	LOC
16568	16574	e_t3_9_131	ORG
16689	16695	e_t3_9_132	LOC
16746	16752	e_t3_9_133	LOC
17221	17227	e_t3_9_134	LOC
17541	17549	e_t3_9_135	LOC
17698	17704	e_t3_9_136	LOC
18187	18193	e_t3_9_137	LOC
18400	18408	e_t3_9_138	LOCderiv
18622	18628	e_t3_9_139	LOC
18704	18712	e_t3_9_140	LOC
18888	18894	e_t3_9_141	ORG
19307	19312	e_t3_9_142	LOCderiv
19340	19350	e_t3_9_143	LOC
19354	19364	e_t3_9_144	LOC
19401	19408	e_t3_9_145	LOCderiv
19428	19433	e_t3_9_146	RELderiv
19457	19469	e_t3_9_147	LOC
19550	19562	e_t3_9_148	LOC
19593	19596	e_t3_9_149	PER
19622	19633	e_t3_9_150	LOC
19652	19663	e_t3_9_151	LOC
19671	19679	e_t3_9_152	LOC
19686	19698	e_t3_9_153	LOC
19706	19716	e_t3_9_154	LOC
19770	19780	e_t3_9_155	LOCderiv
19935	19938	e_t3_9_156	LOC
19942	19947	e_t3_9_157	LOC
20597	20606	e_t3_9_158	LOCderiv
20633	20638	e_t3_9_159	LOC
20643	20650	e_t3_9_160	LOC
20659	20664	e_t3_9_161	LOC
20748	20753	e_t3_9_162	LOC
20961	20967	e_t3_9_163	ORG
21195	21198	e_t3_9_164	LOC
21252	21257	e_t3_9_165	LOC
21432	21441	e_t3_9_166	LOC
21447	21452	e_t3_9_167	LOC
21456	21466	e_t3_9_168	LOC
22120	22129	e_t3_9_169	LOCderiv
22415	22422	e_t3_9_170	LOC
22617	22627	e_t3_9_171	LOCderiv
22763	22769	e_t3_9_172	ORG
23120	23123	e_t3_9_173	LOC
23152	23159	e_t3_9_174	LOC
23285	23291	e_t3_9_175	LOC
23396	23406	e_t3_9_176	LOCderiv
23410	23413	e_t3_9_177	LOC
23429	23434	e_t3_9_178	LOC
23625	23631	e_t3_9_179	ORG
23748	23754	e_t3_9_180	ORG
23883	23889	e_t3_9_181	ORG
24446	24452	e_t3_9_182	ORG
24730	24740	e_t3_9_183	LOCderiv
25601	25609	e_t3_9_184	LOCderiv
25697	25704	e_t3_9_185	LOC
25710	25717	e_t3_9_186	LOC
25729	25737	e_t3_9_187	LOC
25833	25841	e_t3_9_188	LOC
25979	25987	e_t3_9_189	LOC
26073	26077	e_t3_9_190	LOC
26124	26132	e_t3_9_191	LOCderiv
26414	26422	e_t3_9_192	LOCderiv
26523	26541	e_t3_9_193	PER
26555	26561	e_t3_9_194	LOCderiv
26857	26866	e_t3_9_195	LOC
26872	26877	e_t3_9_196	LOC
26906	26912	e_t3_9_197	LOC
27800	27809	e_t3_9_198	LOC
27920	27930	e_t3_9_199	LOCderiv
27954	27960	e_t3_9_200	ORG
28347	28355	e_t3_9_201	LOCderiv
28363	28370	e_t3_9_202	LOC
28451	28457	e_t3_9_203	ORG
28748	28754	e_t3_9_204	ORG
29223	29229	e_t3_9_205	ORG
29274	29282	e_t3_9_206	LOCderiv
29593	29600	e_t3_9_207	LOC
29730	29742	e_t3_9_208	LOCderiv
29970	29979	e_t3_9_209	LOCderiv
30324	30330	e_t3_9_210	LOC
30369	30376	e_t3_9_211	LOC
30770	30778	e_t3_9_212	LOCderiv
30806	30818	e_t3_9_213	LOCderiv
30922	30927	e_t3_9_214	SHP
30952	30964	e_t3_9_215	LOC
31151	31157	e_t3_9_216	LOC
31183	31188	e_t3_9_217	RELderiv
31249	31259	e_t3_9_218	RELderiv
31626	31635	e_t3_9_219	PER
31655	31661	e_t3_9_220	LOC
31791	31796	e_t3_9_221	LOC
32130	32139	e_t3_9_222	LOCderiv
32140	32147	e_t3_9_223	PER
