begin	end	entityId	entityKind
8	23	e_t3_62_0	PER
25	42	e_t3_62_1	PER
44	55	e_t3_62_2	PER
57	74	e_t3_62_3	PER
76	93	e_t3_62_4	PER
97	113	e_t3_62_5	PER
115	122	e_t3_62_6	LOC
415	428	e_t3_62_7	LOCderiv
434	444	e_t3_62_8	LOCderiv
453	463	e_t3_62_9	LOCderiv
648	655	e_t3_62_10	LOC
826	836	e_t3_62_11	LOCderiv
987	994	e_t3_62_12	LOC
1148	1154	e_t3_62_13	ORG
1348	1354	e_t3_62_14	ORG
1466	1474	e_t3_62_15	RELderiv
1758	1763	e_t3_62_16	LOC
1776	1784	e_t3_62_17	LOC
1789	1800	e_t3_62_18	LOC
1804	1809	e_t3_62_19	LOC
2012	2021	e_t3_62_20	LOCderiv
2028	2037	e_t3_62_21	LOCderiv
2575	2583	e_t3_62_22	LOC
2735	2746	e_t3_62_23	LOCderiv
2800	2808	e_t3_62_24	LOCderiv
2834	2845	e_t3_62_25	LOCderiv
2868	2879	e_t3_62_26	LOCderiv
2909	2919	e_t3_62_27	LOCderiv
2926	2937	e_t3_62_28	LOCderiv
2941	2949	e_t3_62_29	LOCderiv
3171	3176	e_t3_62_30	LOC
3240	3247	e_t3_62_31	LOC
3475	3485	e_t3_62_32	LOCderiv
3841	3848	e_t3_62_33	ORG
4461	4466	e_t3_62_34	LOC
4476	4486	e_t3_62_35	RELderiv
4591	4599	e_t3_62_36	RELderiv
4656	4661	e_t3_62_37	RELderiv
4680	4687	e_t3_62_38	LOCderiv
5108	5116	e_t3_62_39	LOC
5326	5333	e_t3_62_40	LOCderiv
5826	5836	e_t3_62_41	LOCderiv
5888	5898	e_t3_62_42	LOCderiv
5903	5910	e_t3_62_43	LOC
5993	6003	e_t3_62_44	LOCderiv
6126	6133	e_t3_62_45	LOC
6188	6196	e_t3_62_46	LOC
6300	6308	e_t3_62_47	LOCderiv
6459	6465	e_t3_62_48	RELderiv
6560	6571	e_t3_62_49	LOCderiv
