begin	end	entityId	entityKind
6	27	e_t7_8_0	PER
29	44	e_t7_8_1	PER
46	62	e_t7_8_2	PER
64	84	e_t7_8_3	PER
86	104	e_t7_8_4	PER
106	121	e_t7_8_5	PER
123	139	e_t7_8_6	PER
141	157	e_t7_8_7	PER
159	169	e_t7_8_8	PER
171	194	e_t7_8_9	PER
198	216	e_t7_8_10	PER
218	225	e_t7_8_11	LOC
276	287	e_t7_8_12	LOCderiv
288	298	e_t7_8_13	LOCderiv
325	330	e_t7_8_14	ORG
338	346	e_t7_8_15	LOC
504	514	e_t7_8_16	PER
691	694	e_t7_8_17	PER
774	777	e_t7_8_18	LOC
833	850	e_t7_8_19	PER
872	877	e_t7_8_20	PER
881	886	e_t7_8_21	PER
891	897	e_t7_8_22	LOC
956	968	e_t7_8_23	LOC
1108	1113	e_t7_8_24	PER
1147	1159	e_t7_8_25	LOC
1202	1210	e_t7_8_26	LOC
1263	1268	e_t7_8_27	LOC
1287	1295	e_t7_8_28	PER
1296	1303	e_t7_8_29	PER
1535	1540	e_t7_8_30	LOC
1601	1608	e_t7_8_31	LOC
1637	1642	e_t7_8_32	LOC
1774	1782	e_t7_8_33	LOC
2014	2023	e_t7_8_34	LOCderiv
2083	2093	e_t7_8_35	RELderiv
2097	2102	e_t7_8_36	LOC
2121	2132	e_t7_8_37	RELderiv
2178	2185	e_t7_8_38	LOC
2215	2232	e_t7_8_39	RELpart
2236	2241	e_t7_8_40	LOC
2251	2265	e_t7_8_41	PER
2321	2327	e_t7_8_42	ORG
2385	2395	e_t7_8_43	RELderiv
2477	2484	e_t7_8_44	LOC
2485	2496	e_t7_8_45	PER
2551	2558	e_t7_8_46	PER
2660	2666	e_t7_8_47	ORG
2694	2702	e_t7_8_48	PER
2738	2746	e_t7_8_49	LOCderiv
2752	2762	e_t7_8_50	LOCderiv
2768	2775	e_t7_8_51	LOCderiv
2780	2790	e_t7_8_52	RELderiv
2829	2834	e_t7_8_53	LOC
2966	2971	e_t7_8_54	LOC
2975	2980	e_t7_8_55	LOC
3009	3015	e_t7_8_56	LOC
3092	3098	e_t7_8_57	LOCderiv
3131	3137	e_t7_8_58	LOC
3229	3237	e_t7_8_59	LOC
3434	3439	e_t7_8_60	RELderiv
3449	3457	e_t7_8_61	PER
3507	3517	e_t7_8_62	RELderiv
3526	3540	e_t7_8_63	REL
3644	3650	e_t7_8_64	LOC
3698	3706	e_t7_8_65	LOC
3750	3757	e_t7_8_66	LOC
3889	3898	e_t7_8_67	LOC
4031	4041	e_t7_8_68	LOC
4080	4091	e_t7_8_69	LOCderiv
4261	4270	e_t7_8_70	LOC
4290	4296	e_t7_8_71	LOC
4350	4370	e_t7_8_72	PER
4456	4465	e_t7_8_73	LOC
4657	4677	e_t7_8_74	PER
4821	4829	e_t7_8_75	RELderiv
4861	4869	e_t7_8_76	PER
4875	4885	e_t7_8_77	RELderiv
