begin	end	entityId	entityKind
50	57	e_n12_14_0	SHP
59	66	e_n12_14_1	SHP
68	83	e_n12_14_2	SHP
85	95	e_n12_14_3	SHP
99	108	e_n12_14_4	SHP
136	144	e_n12_14_5	SHP
194	204	e_n12_14_6	ORG
224	231	e_n12_14_7	GPE
233	240	e_n12_14_8	GPE
286	294	e_n12_14_9	SHP
298	307	e_n12_14_10	SHP
318	325	e_n12_14_11	LOC
368	375	e_n12_14_12	GPE
498	517	e_n12_14_13	PER
724	732	e_n12_14_14	SHP
742	750	e_n12_14_15	LOC
857	866	e_n12_14_16	SHP
956	963	e_n12_14_17	LOC
1007	1017	e_n12_14_18	SHP
1383	1400	e_n12_14_19	PER
1413	1423	e_n12_14_20	PER
1574	1581	e_n12_14_21	GPE
1853	1860	e_n12_14_22	GPE
2122	2129	e_n12_14_23	GPE
2172	2191	e_n12_14_24	PER
2270	2289	e_n12_14_25	PER
2386	2393	e_n12_14_26	LOC
2492	2499	e_n12_14_27	GPE
2819	2826	e_n12_14_28	LOCderiv
2931	2937	e_n12_14_29	LOC
2949	2956	e_n12_14_30	LOC
2974	2981	e_n12_14_31	GPE
3097	3122	e_n12_14_32	PER
3126	3142	e_n12_14_33	PER
3153	3160	e_n12_14_34	LOC
3181	3188	e_n12_14_35	LOC
3190	3208	e_n12_14_36	PER
3240	3248	e_n12_14_37	LOC
3289	3293	e_n12_14_38	LOC
3295	3323	e_n12_14_39	PER
3351	3370	e_n12_14_40	PER
3394	3410	e_n12_14_41	PER
3468	3482	e_n12_14_42	PER
3505	3523	e_n12_14_43	PER
3596	3614	e_n12_14_44	PER
3702	3712	e_n12_14_45	ORG
3768	3779	e_n12_14_46	SHP
3781	3792	e_n12_14_47	SHP
3796	3805	e_n12_14_48	SHP
3812	3817	e_n12_14_49	LOC
3949	3962	e_n12_14_50	ORG
4123	4133	e_n12_14_51	ORG
4270	4277	e_n12_14_52	GPE
4310	4319	e_n12_14_53	LOC
4355	4365	e_n12_14_54	PER
4367	4372	e_n12_14_55	PER
4406	4415	e_n12_14_56	LOC
4466	4479	e_n12_14_57	ORG
4710	4717	e_n12_14_58	GPE
4820	4827	e_n12_14_59	GPE
5014	5025	e_n12_14_60	PER
5029	5037	e_n12_14_61	LOC
5253	5260	e_n12_14_62	GPE
5287	5292	e_n12_14_63	LOC
5366	5373	e_n12_14_64	GPE
5416	5432	e_n12_14_65	PER
5583	5591	e_n12_14_66	PER
5621	5628	e_n12_14_67	LOC
5685	5692	e_n12_14_68	LOC
5693	5709	e_n12_14_69	PER
5720	5730	e_n12_14_70	PER
5740	5749	e_n12_14_71	LOC
5770	5785	e_n12_14_72	PER
5805	5816	e_n12_14_73	PER
5834	5842	e_n12_14_74	LOC
5857	5874	e_n12_14_75	PER
5883	5897	e_n12_14_76	PER
5912	5920	e_n12_14_77	LOC
5935	5965	e_n12_14_78	PER
5995	6024	e_n12_14_79	PER
6042	6048	e_n12_14_80	LOC
6050	6057	e_n12_14_81	GPE
6115	6134	e_n12_14_82	PER
6136	6144	e_n12_14_83	PER
6147	6152	e_n12_14_84	PER
6156	6164	e_n12_14_85	PER
6211	6218	e_n12_14_86	GPE
6273	6286	e_n12_14_87	ORG
6298	6302	e_n12_14_88	SHP
6306	6310	e_n12_14_89	SHP
6317	6329	e_n12_14_90	SHP
6436	6443	e_n12_14_91	LOC
6517	6522	e_n12_14_92	LOC
6529	6533	e_n12_14_93	SHP
6537	6541	e_n12_14_94	SHP
6617	6624	e_n12_14_95	LOC
6636	6648	e_n12_14_96	SHP
6715	6722	e_n12_14_97	GPE
7363	7370	e_n12_14_98	GPE
7505	7512	e_n12_14_99	GPE
7592	7598	e_n12_14_100	GPE
7602	7608	e_n12_14_101	GPE
7610	7617	e_n12_14_102	GPE
7717	7724	e_n12_14_103	GPE
7781	7787	e_n12_14_104	GPE
7832	7839	e_n12_14_105	LOC
7959	7966	e_n12_14_106	LOC
8239	8246	e_n12_14_107	GPE
8289	8296	e_n12_14_108	GPE
8297	8305	e_n12_14_109	GPE
8381	8388	e_n12_14_110	GPE
8454	8462	e_n12_14_111	LOC
8584	8591	e_n12_14_112	LOC
8700	8713	e_n12_14_113	PER
8725	8738	e_n12_14_114	SHP
8744	8751	e_n12_14_115	LOC
8914	8921	e_n12_14_116	LOC
8941	8945	e_n12_14_117	LOC
8973	8980	e_n12_14_118	LOC
9073	9095	e_n12_14_119	PER
9383	9405	e_n12_14_120	PER
9532	9539	e_n12_14_121	LOC
9540	9558	e_n12_14_122	PER
9618	9634	e_n12_14_123	PER
9691	9711	e_n12_14_124	PER
9741	9771	e_n12_14_125	PER
9789	9798	e_n12_14_126	LOC
9802	9810	e_n12_14_127	LOC
9823	9837	e_n12_14_128	PER
9928	9936	e_n12_14_129	PER
9940	9971	e_n12_14_130	PER
10010	10017	e_n12_14_131	LOC
10028	10035	e_n12_14_132	GPE
10094	10102	e_n12_14_133	LOC
10123	10141	e_n12_14_134	PER
10171	10177	e_n12_14_135	LOC
10186	10203	e_n12_14_136	PER
10282	10287	e_n12_14_137	LOC
10305	10315	e_n12_14_138	SHP
10322	10329	e_n12_14_139	GPE
10384	10394	e_n12_14_140	SHP
10663	10668	e_n12_14_141	LOC
10684	10691	e_n12_14_142	GPE
10816	10821	e_n12_14_143	GPE
10873	10880	e_n12_14_144	GPE
10902	10909	e_n12_14_145	GPE
10981	10986	e_n12_14_146	LOC
10995	11005	e_n12_14_147	LOCderiv
11148	11155	e_n12_14_148	GPE
11185	11198	e_n12_14_149	ORG
11256	11264	e_n12_14_150	LOCderiv
11328	11335	e_n12_14_151	GPE
11518	11525	e_n12_14_152	GPE
11586	11605	e_n12_14_153	SHP
11609	11618	e_n12_14_154	SHP
11804	11811	e_n12_14_155	GPE
11933	11944	e_n12_14_156	PER
11971	11978	e_n12_14_157	LOC
11991	12019	e_n12_14_158	PER
12040	12047	e_n12_14_159	SHP
12080	12087	e_n12_14_160	GPE
12097	12104	e_n12_14_161	SHP
12116	12126	e_n12_14_162	SHP
12141	12147	e_n12_14_163	SHP
12438	12445	e_n12_14_164	GPE
12463	12474	e_n12_14_165	SHP
12588	12598	e_n12_14_166	SHP
12605	12612	e_n12_14_167	GPE
12660	12664	e_n12_14_168	LOC
12696	12706	e_n12_14_169	SHP
12772	12782	e_n12_14_170	SHP
13189	13196	e_n12_14_171	GPE
13350	13357	e_n12_14_172	GPE
13406	13416	e_n12_14_173	ORG
13457	13464	e_n12_14_174	LOCderiv
13529	13536	e_n12_14_175	GPE
13573	13580	e_n12_14_176	GPE
13613	13625	e_n12_14_177	SHP
13706	13713	e_n12_14_178	GPE
13772	13785	e_n12_14_179	PER
13787	13804	e_n12_14_180	PER
13806	13822	e_n12_14_181	PER
13824	13849	e_n12_14_182	PER
13851	13868	e_n12_14_183	PER
13870	13889	e_n12_14_184	PER
13891	13898	e_n12_14_185	PER
13902	13910	e_n12_14_186	PER
13951	13969	e_n12_14_187	PER
14007	14020	e_n12_14_188	PER
14046	14053	e_n12_14_189	LOCderiv
14065	14073	e_n12_14_190	PER
14077	14084	e_n12_14_191	PER
14093	14098	e_n12_14_192	LOC
14109	14116	e_n12_14_193	GPE
14143	14149	e_n12_14_194	PER
14153	14157	e_n12_14_195	PER
14197	14202	e_n12_14_196	LOC
14206	14211	e_n12_14_197	LOC
14229	14239	e_n12_14_198	SHP
14242	14249	e_n12_14_199	GPE
14303	14308	e_n12_14_200	LOC
14315	14322	e_n12_14_201	GPE
14349	14355	e_n12_14_202	LOCderiv
14387	14393	e_n12_14_203	LOCderiv
14404	14413	e_n12_14_204	LOC
14659	14668	e_n12_14_205	LOCderiv
14671	14678	e_n12_14_206	GPE
14822	14831	e_n12_14_207	LOCderiv
14904	14913	e_n12_14_208	ORG
15006	15015	e_n12_14_209	LOCderiv
15146	15176	e_n12_14_210	PER
15307	15316	e_n12_14_211	LOCderiv
15346	15355	e_n12_14_212	ORG
15390	15396	e_n12_14_213	LOC
15461	15466	e_n12_14_214	LOC
15572	15580	e_n12_14_215	LOC
15675	15682	e_n12_14_216	GPE
15844	15853	e_n12_14_217	ORG
16274	16282	e_n12_14_218	LOC
16448	16454	e_n12_14_219	LOCderiv
16464	16474	e_n12_14_220	LOCderiv
16547	16556	e_n12_14_221	ORG
16608	16617	e_n12_14_222	LOCderiv
16865	16872	e_n12_14_223	GPE
17064	17071	e_n12_14_224	LOC
17085	17090	e_n12_14_225	GPE
17248	17263	e_n12_14_226	GPE
17351	17360	e_n12_14_227	LOCderiv
17402	17409	e_n12_14_228	GPE
17443	17450	e_n12_14_229	GPE
17510	17521	e_n12_14_230	SHP
17525	17537	e_n12_14_231	SHP
17898	17905	e_n12_14_232	GPE
18131	18152	e_n12_14_233	PER
18159	18166	e_n12_14_234	GPE
18201	18219	e_n12_14_235	PER
18220	18234	e_n12_14_236	PER
18318	18330	e_n12_14_237	PER
18362	18379	e_n12_14_238	PER
18416	18427	e_n12_14_239	PER
18434	18440	e_n12_14_240	PER
18468	18475	e_n12_14_241	GPE
18546	18551	e_n12_14_242	LOC
18592	18601	e_n12_14_243	ORG
18617	18622	e_n12_14_244	LOC
18694	18701	e_n12_14_245	GPE
18799	18808	e_n12_14_246	ORG
18873	18880	e_n12_14_247	LOC
19189	19196	e_n12_14_248	GPE
19197	19204	e_n12_14_249	GPE
19213	19220	e_n12_14_250	GPE
19673	19680	e_n12_14_251	GPE
19847	19856	e_n12_14_252	ORG
19947	19954	e_n12_14_253	GPE
20025	20032	e_n12_14_254	LOC
20076	20089	e_n12_14_255	ORG
20109	20114	e_n12_14_256	LOC
20116	20126	e_n12_14_257	LOC
