begin	end	entityId	entityKind
39	51	e_n4_49_0	LOC
99	107	e_n4_49_1	GPE
196	214	e_n4_49_2	SHP
216	221	e_n4_49_3	ORG
222	231	e_n4_49_4	LOC
245	249	e_n4_49_5	SHP
252	261	e_n4_49_6	LOC
267	272	e_n4_49_7	SHP
275	285	e_n4_49_8	SHP
289	294	e_n4_49_9	SHP
297	306	e_n4_49_10	LOC
313	329	e_n4_49_11	SHP
332	342	e_n4_49_12	LOC
348	357	e_n4_49_13	SHP
359	364	e_n4_49_14	LOC
426	434	e_n4_49_15	SHP
436	446	e_n4_49_16	LOC
456	460	e_n4_49_17	LOC
466	472	e_n4_49_18	LOC
477	486	e_n4_49_19	LOC
506	517	e_n4_49_20	SHP
519	529	e_n4_49_21	LOC
537	549	e_n4_49_22	SHP
552	561	e_n4_49_23	LOC
654	659	e_n4_49_24	SHP
662	671	e_n4_49_25	LOC
674	690	e_n4_49_26	SHP
692	702	e_n4_49_27	LOC
710	715	e_n4_49_28	SHP
717	726	e_n4_49_29	LOC
1000	1006	e_n4_49_30	SHP
1038	1056	e_n4_49_31	SHP
1081	1086	e_n4_49_32	LOC
1215	1223	e_n4_49_33	LOCderiv
1259	1264	e_n4_49_34	LOC
1277	1284	e_n4_49_35	LOC
1460	1467	e_n4_49_36	SHP
1489	1495	e_n4_49_37	LOC
1525	1536	e_n4_49_38	LOCderiv
1573	1582	e_n4_49_39	PER
1596	1605	e_n4_49_40	PER
1677	1684	e_n4_49_41	LOC
1690	1697	e_n4_49_42	PER
1701	1707	e_n4_49_43	PER
1709	1723	e_n4_49_44	PER
1725	1739	e_n4_49_45	PER
1788	1797	e_n4_49_46	PER
1829	1836	e_n4_49_47	LOC
1895	1904	e_n4_49_48	PER
1906	1911	e_n4_49_49	PER
1915	1920	e_n4_49_50	PER
2056	2064	e_n4_49_51	LOC
2067	2071	e_n4_49_52	LOC
2106	2110	e_n4_49_53	PER
2138	2145	e_n4_49_54	LOC
2151	2158	e_n4_49_55	LOC
2256	2260	e_n4_49_56	LOC
2275	2281	e_n4_49_57	LOC
2305	2311	e_n4_49_58	LOC
2444	2452	e_n4_49_59	LOC
2459	2467	e_n4_49_60	LOCderiv
2517	2524	e_n4_49_61	LOC
2552	2558	e_n4_49_62	LOC
2651	2656	e_n4_49_63	ORG
2752	2761	e_n4_49_64	LOC
2763	2767	e_n4_49_65	PER
2857	2866	e_n4_49_66	PER
2881	2888	e_n4_49_67	LOCderiv
