begin	end	entityId	entityKind
3	6	e_n4_14_0	SHP
33	39	e_n4_14_1	LOC
96	109	e_n4_14_2	ORG
141	148	e_n4_14_3	LOC
185	192	e_n4_14_4	LOC
413	421	e_n4_14_5	LOC
436	443	e_n4_14_6	LOCderiv
503	507	e_n4_14_7	LOC
511	522	e_n4_14_8	LOC
536	546	e_n4_14_9	LOC
582	587	e_n4_14_10	LOC
661	668	e_n4_14_11	LOC
732	737	e_n4_14_12	LOC
837	842	e_n4_14_13	LOC
892	899	e_n4_14_14	SHP
931	941	e_n4_14_15	SHP
983	991	e_n4_14_16	LOC
1038	1043	e_n4_14_17	SHP
1074	1082	e_n4_14_18	LOC
1132	1144	e_n4_14_19	LOCderiv
1180	1187	e_n4_14_20	LOC
1202	1214	e_n4_14_21	LOC
1249	1258	e_n4_14_22	LOC
1315	1325	e_n4_14_23	LOCderiv
1332	1341	e_n4_14_24	SHP
1347	1354	e_n4_14_25	LOC
1404	1413	e_n4_14_26	LOC
1540	1550	e_n4_14_27	LOCderiv
1573	1579	e_n4_14_28	LOC
1722	1728	e_n4_14_29	LOC
1811	1819	e_n4_14_30	LOCderiv
1869	1877	e_n4_14_31	LOCderiv
1923	1937	e_n4_14_32	SHP
1957	1961	e_n4_14_33	LOC
1967	1972	e_n4_14_34	LOC
2036	2041	e_n4_14_35	LOC
2104	2113	e_n4_14_36	SHP
2148	2155	e_n4_14_37	LOC
2173	2178	e_n4_14_38	LOC
2191	2196	e_n4_14_39	LOC
2288	2292	e_n4_14_40	LOC
2296	2302	e_n4_14_41	LOC
2342	2357	e_n4_14_42	ORGpart
2361	2365	e_n4_14_43	LOC
2511	2518	e_n4_14_44	LOCderiv
2698	2703	e_n4_14_45	LOC
2931	2936	e_n4_14_46	LOC
3010	3018	e_n4_14_47	LOC
3087	3094	e_n4_14_48	LOCderiv
3131	3139	e_n4_14_49	LOC
3143	3147	e_n4_14_50	LOC
3154	3159	e_n4_14_51	LOCderiv
3184	3190	e_n4_14_52	LOC
3324	3329	e_n4_14_53	LOC
3468	3476	e_n4_14_54	LOCderiv
3568	3576	e_n4_14_55	LOC
3578	3585	e_n4_14_56	LOCderiv
3617	3622	e_n4_14_57	LOC
3702	3709	e_n4_14_58	LOC
3757	3764	e_n4_14_59	LOCderiv
3797	3804	e_n4_14_60	GPE
3861	3869	e_n4_14_61	LOC
3990	4008	e_n4_14_62	ORGpart
4049	4056	e_n4_14_63	LOC
4086	4092	e_n4_14_64	LOC
4125	4131	e_n4_14_65	LOC
4178	4186	e_n4_14_66	LOCderiv
4222	4231	e_n4_14_67	ORG
4458	4466	e_n4_14_68	PER
4536	4553	e_n4_14_69	PER
4584	4590	e_n4_14_70	ORG
4609	4616	e_n4_14_71	LOC
4689	4696	e_n4_14_72	LOC
4800	4809	e_n4_14_73	PER
4836	4846	e_n4_14_74	LOC
4941	4946	e_n4_14_75	LOC
5133	5142	e_n4_14_76	PER
5305	5317	e_n4_14_77	PER
5428	5438	e_n4_14_78	SHP
5454	5460	e_n4_14_79	LOCderiv
5461	5478	e_n4_14_80	SHP
5503	5508	e_n4_14_81	LOC
5514	5520	e_n4_14_82	LOC
5532	5543	e_n4_14_83	SHP
5547	5559	e_n4_14_84	SHP
5623	5632	e_n4_14_85	SHP
5639	5643	e_n4_14_86	SHP
5686	5696	e_n4_14_87	SHP
5701	5707	e_n4_14_88	LOC
5713	5719	e_n4_14_89	LOC
5786	5792	e_n4_14_90	LOC
5794	5806	e_n4_14_91	PER
5829	5837	e_n4_14_92	PER
5862	5867	e_n4_14_93	PER
5881	5886	e_n4_14_94	LOC
5938	5943	e_n4_14_95	LOC
5988	5994	e_n4_14_96	PER
6009	6018	e_n4_14_97	LOCderiv
6074	6086	e_n4_14_98	PER
6197	6205	e_n4_14_99	LOC
6273	6284	e_n4_14_100	LOC
6289	6297	e_n4_14_101	LOC
6326	6333	e_n4_14_102	LOC
6353	6358	e_n4_14_103	LOC
6372	6377	e_n4_14_104	LOC
6438	6443	e_n4_14_105	LOC
6637	6644	e_n4_14_106	LOC
6650	6660	e_n4_14_107	LOC
6771	6775	e_n4_14_108	LOC
6839	6846	e_n4_14_109	SHP
6870	6876	e_n4_14_110	LOC
6882	6888	e_n4_14_111	LOC
6964	6969	e_n4_14_112	LOC
6975	6984	e_n4_14_113	LOC
7168	7177	e_n4_14_114	PER
7191	7204	e_n4_14_115	LOC
7246	7252	e_n4_14_116	ORG
7277	7283	e_n4_14_117	GPE
7332	7339	e_n4_14_118	LOC
7362	7371	e_n4_14_119	LOC
7387	7406	e_n4_14_120	LOC
7438	7450	e_n4_14_121	LOCderiv
7520	7529	e_n4_14_122	LOC
7535	7540	e_n4_14_123	LOC
7550	7563	e_n4_14_124	LOC
7588	7594	e_n4_14_125	LOC
7643	7649	e_n4_14_126	LOC
7858	7868	e_n4_14_127	ORG
7870	7875	e_n4_14_128	LOCderiv
7887	7897	e_n4_14_129	LOCderiv
7903	7913	e_n4_14_130	LOCderiv
7924	7934	e_n4_14_131	LOCderiv
7972	7977	e_n4_14_132	LOCderiv
7981	7987	e_n4_14_133	LOCderiv
8054	8060	e_n4_14_134	SHP
8077	8084	e_n4_14_135	LOC
8181	8187	e_n4_14_136	LOC
8525	8532	e_n4_14_137	LOC
8543	8553	e_n4_14_138	LOC
8556	8566	e_n4_14_139	LOC
8601	8608	e_n4_14_140	LOC
8723	8733	e_n4_14_141	GPE
8848	8854	e_n4_14_142	GPE
8868	8873	e_n4_14_143	LOC
8895	8901	e_n4_14_144	LOC
9021	9027	e_n4_14_145	LOC
9030	9039	e_n4_14_146	PER
9068	9077	e_n4_14_147	PER
9132	9139	e_n4_14_148	LOC
9161	9167	e_n4_14_149	LOC
9246	9255	e_n4_14_150	PER
9320	9329	e_n4_14_151	ORG
9443	9455	e_n4_14_152	PER
9500	9506	e_n4_14_153	PER
9510	9524	e_n4_14_154	PER
9593	9600	e_n4_14_155	LOC
9622	9628	e_n4_14_156	LOC
9794	9801	e_n4_14_157	LOC
9894	9900	e_n4_14_158	PER
9935	9944	e_n4_14_159	PER
9967	9973	e_n4_14_160	LOC
10126	10139	e_n4_14_161	ORG
10239	10243	e_n4_14_162	PER
10247	10257	e_n4_14_163	PER
10325	10331	e_n4_14_164	LOC
10428	10435	e_n4_14_165	PER
10454	10463	e_n4_14_166	PER
10628	10633	e_n4_14_167	ORG
10831	10843	e_n4_14_168	PER
10853	10867	e_n4_14_169	PER
10975	10986	e_n4_14_170	LOC
11010	11016	e_n4_14_171	LOC
11019	11033	e_n4_14_172	PER
11100	11114	e_n4_14_173	PER
11161	11166	e_n4_14_174	RELderiv
11171	11178	e_n4_14_175	LOC
11353	11359	e_n4_14_176	LOC
11483	11489	e_n4_14_177	LOC
11526	11532	e_n4_14_178	LOC
11577	11586	e_n4_14_179	ORG
11611	11620	e_n4_14_180	PER
11668	11674	e_n4_14_181	LOC
11734	11741	e_n4_14_182	LOC
11809	11819	e_n4_14_183	PER
11877	11883	e_n4_14_184	LOC
11922	11929	e_n4_14_185	LOC
11999	12009	e_n4_14_186	PER
12015	12022	e_n4_14_187	LOC
12074	12083	e_n4_14_188	LOC
12121	12129	e_n4_14_189	LOC
12155	12162	e_n4_14_190	LOC
12223	12228	e_n4_14_191	PER
12232	12241	e_n4_14_192	PER
12276	12287	e_n4_14_193	LOC
12308	12313	e_n4_14_194	LOC
12332	12341	e_n4_14_195	LOC
12356	12363	e_n4_14_196	LOC
12376	12385	e_n4_14_197	LOCderiv
12572	12579	e_n4_14_198	LOC
12649	12666	e_n4_14_199	ORGpart
12686	12693	e_n4_14_200	LOC
12710	12716	e_n4_14_201	LOC
12723	12729	e_n4_14_202	LOC
